"","SiteID","PlotID","Biomass","new.names","GS_1C_mean","G_group"
"2594",57,5707,15.72,"Leymus chinensis",9.35,"Large"
"2595",45,4506,12.36,"Leymus chinensis",9.35,"Large"
"2596",50,5003,105.5,"Leymus chinensis",9.35,"Large"
"2597",56,5607,33.45,"Leymus chinensis",9.35,"Large"
"2598",50,5009,71.24,"Leymus chinensis",9.35,"Large"
"2599",45,4510,9.19,"Leymus chinensis",9.35,"Large"
"2600",51,5108,45.67,"Leymus chinensis",9.35,"Large"
"2601",54,5409,70.84,"Leymus chinensis",9.35,"Large"
"2602",61,6110,23.69,"Leymus chinensis",9.35,"Large"
"2603",62,6203,233.01,"Leymus chinensis",9.35,"Large"
"2604",59,5904,18.99,"Leymus chinensis",9.35,"Large"
"2605",44,4405,90.42,"Leymus chinensis",9.35,"Large"
"2606",61,6104,16.58,"Leymus chinensis",9.35,"Large"
"2607",49,4908,24.17,"Leymus chinensis",9.35,"Large"
"2608",64,6405,118.92,"Leymus chinensis",9.35,"Large"
"2609",48,4802,51.23,"Leymus chinensis",9.35,"Large"
"2610",45,4501,3.93,"Leymus chinensis",9.35,"Large"
"2611",50,5002,12.33,"Leymus chinensis",9.35,"Large"
"2612",48,4801,89.92,"Leymus chinensis",9.35,"Large"
"2613",64,6410,249.56,"Leymus chinensis",9.35,"Large"
"2614",44,4402,45.2,"Leymus chinensis",9.35,"Large"
"2615",51,5104,58.67,"Leymus chinensis",9.35,"Large"
"2616",49,4909,25.97,"Leymus chinensis",9.35,"Large"
"2617",54,5407,20.51,"Leymus secalinus",10.22,"Large"
"2618",50,5004,2.27,"Leymus secalinus",10.22,"Large"
"2619",56,5602,2.48,"Leymus secalinus",10.22,"Large"
"2620",57,5707,8.76,"Leymus secalinus",10.22,"Large"
"2621",50,5006,1.3,"Leymus secalinus",10.22,"Large"
"2622",48,4809,18.58,"Leymus secalinus",10.22,"Large"
"2623",61,6106,0.94,"Leymus secalinus",10.22,"Large"
"2624",50,5007,1.07,"Leymus secalinus",10.22,"Large"
"2625",50,5001,1.31,"Linaria vulgaris",1.065,"Small"
"2626",62,6206,7.95,"Medicago falcata",2.015,"Large"
"2627",62,6201,18.64,"Medicago falcata",2.015,"Large"
"2628",55,5501,0.32,"Medicago falcata",2.015,"Large"
"2629",62,6204,5.29,"Medicago falcata",2.015,"Large"
"2630",51,5106,0.26,"Medicago falcata",2.015,"Large"
"2631",62,6202,24.55,"Medicago ruthenica",1.07,"Small"
"2632",61,6106,0.45,"Medicago ruthenica",1.07,"Small"
"2633",50,5001,0.13,"Medicago ruthenica",1.07,"Small"
"2634",44,4410,4.42,"Medicago ruthenica",1.07,"Small"
"2635",66,6602,2.26,"Medicago ruthenica",1.07,"Small"
"2636",50,5005,2.71,"Medicago ruthenica",1.07,"Small"
"2637",50,5004,0.72,"Medicago ruthenica",1.07,"Small"
"2638",62,6207,3.56,"Medicago ruthenica",1.07,"Small"
"2639",62,6205,14.37,"Medicago ruthenica",1.07,"Small"
"2640",44,4407,5.86,"Medicago ruthenica",1.07,"Small"
"2641",62,6209,3.54,"Medicago ruthenica",1.07,"Small"
"2642",62,6208,2.69,"Medicago ruthenica",1.07,"Small"
"2643",46,4607,0.86,"Medicago ruthenica",1.07,"Small"
"2644",58,5802,0.01,"Medicago ruthenica",1.07,"Small"
"2645",54,5408,0.74,"Medicago ruthenica",1.07,"Small"
"2646",57,5708,0.27,"Medicago ruthenica",1.07,"Small"
"2647",50,5003,0.72,"Medicago ruthenica",1.07,"Small"
"2648",62,6210,3.26,"Medicago ruthenica",1.07,"Small"
"2649",57,5704,4.52,"Medicago ruthenica",1.07,"Small"
"2650",60,6008,13.21,"Medicago ruthenica",1.07,"Small"
"2651",51,5101,0.46,"Medicago ruthenica",1.07,"Small"
"2652",57,5703,3.63,"Medicago ruthenica",1.07,"Small"
"2653",61,6101,0.11,"Medicago ruthenica",1.07,"Small"
"2654",51,5106,0.29,"Medicago ruthenica",1.07,"Small"
"2655",66,6604,3.56,"Medicago ruthenica",1.07,"Small"
"2656",62,6203,1.81,"Medicago ruthenica",1.07,"Small"
"2657",52,5202,1.25,"Medicago ruthenica",1.07,"Small"
"2658",42,4205,0.23,"Neopallasia pectinata",2.6,"Large"
"2659",41,4102,2.29,"Neopallasia pectinata",2.6,"Large"
"2660",42,4201,0.07,"Neopallasia pectinata",2.6,"Large"
"2661",42,4203,0.72,"Neopallasia pectinata",2.6,"Large"
"2662",42,4210,0.26,"Neopallasia pectinata",2.6,"Large"
"2663",46,4601,0.09,"Neopallasia pectinata",2.6,"Large"
"2664",41,4105,3.15,"Neopallasia pectinata",2.6,"Large"
"2665",44,4408,2.69,"Neopallasia pectinata",2.6,"Large"
"2666",41,4110,34.62,"Neopallasia pectinata",2.6,"Large"
"2667",45,4509,0.77,"Neopallasia pectinata",2.6,"Large"
"2668",44,4403,1.13,"Neopallasia pectinata",2.6,"Large"
"2669",56,5606,7.21,"Neopallasia pectinata",2.6,"Large"
"2670",56,5607,11.37,"Neopallasia pectinata",2.6,"Large"
"2671",44,4406,0.21,"Neopallasia pectinata",2.6,"Large"
"2672",41,4109,2.33,"Neopallasia pectinata",2.6,"Large"
"2673",41,4106,0.48,"Neopallasia pectinata",2.6,"Large"
"2674",42,4207,0.87,"Neopallasia pectinata",2.6,"Large"
"2675",43,4306,0.18,"Neopallasia pectinata",2.6,"Large"
"2676",41,4103,24.86,"Neopallasia pectinata",2.6,"Large"
"2677",42,4204,0.85,"Neopallasia pectinata",2.6,"Large"
"2678",41,4108,0.69,"Neopallasia pectinata",2.6,"Large"
"2679",44,4401,0.12,"Neopallasia pectinata",2.6,"Large"
"2680",41,4101,62.27,"Neopallasia pectinata",2.6,"Large"
"2681",43,4307,0.05,"Neopallasia pectinata",2.6,"Large"
"2682",41,4104,7.06,"Neopallasia pectinata",2.6,"Large"
"2683",43,4308,2.07,"Neopallasia pectinata",2.6,"Large"
"2684",44,4404,0.15,"Neopallasia pectinata",2.6,"Large"
"2685",42,4206,2.38,"Neopallasia pectinata",2.6,"Large"
"2686",43,4304,0.13,"Neopallasia pectinata",2.6,"Large"
"2687",55,5507,0.17,"Neopallasia pectinata",2.6,"Large"
"2688",42,4208,0.28,"Neopallasia pectinata",2.6,"Large"
"2689",52,5205,0.12,"Nepeta cataria",0.64,"Small"
"2690",1,102,14.8,"Nepeta cataria",0.64,"Small"
"2691",50,5004,0.66,"Nepeta cataria",0.64,"Small"
"2692",53,5310,27.79,"Nepeta cataria",0.64,"Small"
"2693",61,6106,2.58,"Nepeta cataria",0.64,"Small"
"2694",19,1902,1.52,"Nitraria tangutorum",1.04,"Small"
"2695",26,2608,4.63,"Nitraria tangutorum",1.04,"Small"
"2696",27,2701,5,"Nitraria tangutorum",1.04,"Small"
"2697",26,2602,3.83,"Nitraria tangutorum",1.04,"Small"
"2698",22,2205,0.66,"Nitraria tangutorum",1.04,"Small"
"2699",24,2407,6.7,"Nitraria tangutorum",1.04,"Small"
"2700",26,2601,0.91,"Nitraria tangutorum",1.04,"Small"
"2701",27,2709,11.67,"Nitraria tangutorum",1.04,"Small"
"2702",24,2401,4.55,"Nitraria tangutorum",1.04,"Small"
"2703",13,1306,4.1,"Nitraria tangutorum",1.04,"Small"
"2704",27,2707,2.98,"Nitraria tangutorum",1.04,"Small"
"2705",22,2209,0.62,"Nitraria tangutorum",1.04,"Small"
"2706",22,2208,0.08,"Nitraria tangutorum",1.04,"Small"
"2707",13,1301,0.48,"Nitraria tangutorum",1.04,"Small"
"2708",29,2907,3.11,"Nitraria tangutorum",1.04,"Small"
"2709",13,1307,1.47,"Nitraria tangutorum",1.04,"Small"
"2710",14,1409,4.36,"Nitraria tangutorum",1.04,"Small"
"2711",18,1803,2.49,"Nitraria tangutorum",1.04,"Small"
"2712",24,2406,2.66,"Nitraria tangutorum",1.04,"Small"
"2713",24,2410,1.95,"Nitraria tangutorum",1.04,"Small"
"2714",24,2409,4.67,"Nitraria tangutorum",1.04,"Small"
"2715",14,1401,0.46,"Nitraria tangutorum",1.04,"Small"
"2716",22,2203,1.05,"Nitraria tangutorum",1.04,"Small"
"2717",27,2704,8.36,"Nitraria tangutorum",1.04,"Small"
"2718",13,1303,2.81,"Nitraria tangutorum",1.04,"Small"
"2719",19,1908,3.25,"Nitraria tangutorum",1.04,"Small"
"2720",13,1309,4.06,"Nitraria tangutorum",1.04,"Small"
"2721",20,2002,1.94,"Nitraria tangutorum",1.04,"Small"
"2722",26,2606,0.37,"Nitraria tangutorum",1.04,"Small"
"2723",18,1802,4.49,"Nitraria tangutorum",1.04,"Small"
"2724",26,2605,5.24,"Nitraria tangutorum",1.04,"Small"
"2725",13,1302,1.56,"Nitraria tangutorum",1.04,"Small"
"2726",22,2201,0.43,"Nitraria tangutorum",1.04,"Small"
"2727",27,2708,10.91,"Nitraria tangutorum",1.04,"Small"
"2728",19,1903,0.85,"Nitraria tangutorum",1.04,"Small"
"2729",28,2808,0.78,"Nitraria tangutorum",1.04,"Small"
"2730",12,1204,4.05,"Nitraria tangutorum",1.04,"Small"
"2731",26,2607,0.47,"Nitraria tangutorum",1.04,"Small"
"2732",26,2603,11.8,"Nitraria tangutorum",1.04,"Small"
"2733",24,2405,8.94,"Nitraria tangutorum",1.04,"Small"
"2734",26,2610,12.82,"Nitraria tangutorum",1.04,"Small"
"2735",22,2202,0.13,"Nitraria tangutorum",1.04,"Small"
"2736",20,2007,2.16,"Nitraria tangutorum",1.04,"Small"
"2737",29,2902,0.2,"Nitraria tangutorum",1.04,"Small"
"2738",14,1408,5.76,"Nitraria tangutorum",1.04,"Small"
"2739",24,2404,1.77,"Nitraria tangutorum",1.04,"Small"
"2740",13,1308,2.96,"Nitraria tangutorum",1.04,"Small"
"2741",27,2705,9.75,"Nitraria tangutorum",1.04,"Small"
"2742",24,2402,4.52,"Nitraria tangutorum",1.04,"Small"
"2743",23,2308,0.05,"Nitraria tangutorum",1.04,"Small"
"2744",29,2903,0.26,"Oxytropis aciphylla",2.44157107355602,"Large"
"2745",32,3203,1.6,"Oxytropis aciphylla",2.44157107355602,"Large"
"2746",30,3008,4.04,"Oxytropis aciphylla",2.44157107355602,"Large"
"2747",39,3902,0.21,"Oxytropis aciphylla",2.44157107355602,"Large"
"2748",38,3808,0.67,"Oxytropis aciphylla",2.44157107355602,"Large"
"2749",31,3103,2.16,"Oxytropis aciphylla",2.44157107355602,"Large"
"2750",38,3802,5.11,"Oxytropis aciphylla",2.44157107355602,"Large"
"2751",31,3107,14.59,"Oxytropis aciphylla",2.44157107355602,"Large"
"2752",28,2803,0.22,"Oxytropis aciphylla",2.44157107355602,"Large"
"2753",34,3401,3.91,"Oxytropis aciphylla",2.44157107355602,"Large"
"2754",34,3402,0.09,"Oxytropis aciphylla",2.44157107355602,"Large"
"2755",32,3202,15.45,"Oxytropis aciphylla",2.44157107355602,"Large"
"2756",38,3803,0.56,"Oxytropis aciphylla",2.44157107355602,"Large"
"2757",32,3210,5.4,"Oxytropis aciphylla",2.44157107355602,"Large"
"2758",32,3209,0.69,"Oxytropis aciphylla",2.44157107355602,"Large"
"2759",32,3204,14.23,"Oxytropis aciphylla",2.44157107355602,"Large"
"2760",37,3704,1.6,"Oxytropis aciphylla",2.44157107355602,"Large"
"2761",36,3603,0.23,"Oxytropis aciphylla",2.44157107355602,"Large"
"2762",32,3201,3.64,"Oxytropis aciphylla",2.44157107355602,"Large"
"2763",38,3806,0.49,"Oxytropis aciphylla",2.44157107355602,"Large"
"2764",31,3109,0.93,"Oxytropis aciphylla",2.44157107355602,"Large"
"2765",36,3601,1.33,"Oxytropis aciphylla",2.44157107355602,"Large"
"2766",31,3108,8.86,"Oxytropis aciphylla",2.44157107355602,"Large"
"2767",32,3206,0.62,"Oxytropis aciphylla",2.44157107355602,"Large"
"2768",4,409,0.83,"Oxytropis alpina",2.21,"Large"
"2769",2,209,0.61,"Oxytropis alpina",2.21,"Large"
"2770",2,210,0.81,"Oxytropis alpina",2.21,"Large"
"2771",2,206,0.95,"Oxytropis alpina",2.21,"Large"
"2772",1,109,4.21,"Oxytropis alpina",2.21,"Large"
"2773",2,205,2.01,"Oxytropis alpina",2.21,"Large"
"2774",1,101,1.77,"Oxytropis alpina",2.21,"Large"
"2775",4,410,0.2,"Oxytropis alpina",2.21,"Large"
"2776",2,204,0.31,"Oxytropis alpina",2.21,"Large"
"2777",1,110,1.98,"Oxytropis alpina",2.21,"Large"
"2778",2,208,0.01,"Oxytropis alpina",2.21,"Large"
"2779",1,103,2.87,"Oxytropis alpina",2.21,"Large"
"2780",4,406,0.38,"Oxytropis alpina",2.21,"Large"
"2781",4,407,0.36,"Oxytropis alpina",2.21,"Large"
"2782",53,5310,0.73,"Oxytropis fetissovii",2.2395,"Large"
"2783",54,5406,0.27,"Oxytropis fetissovii",2.2395,"Large"
"2784",43,4301,0.33,"Oxytropis fetissovii",2.2395,"Large"
"2785",42,4210,0.51,"Oxytropis fetissovii",2.2395,"Large"
"2786",57,5709,1.23,"Oxytropis leptophylla",1.205,"Small"
"2787",61,6106,0.34,"Oxytropis leptophylla",1.205,"Small"
"2788",45,4509,2.81,"Oxytropis leptophylla",1.205,"Small"
"2789",45,4503,0.01,"Oxytropis leptophylla",1.205,"Small"
"2790",44,4407,2.39,"Oxytropis leptophylla",1.205,"Small"
"2791",61,6101,6.34,"Oxytropis leptophylla",1.205,"Small"
"2792",50,5004,1.5,"Oxytropis leptophylla",1.205,"Small"
"2793",61,6104,1.54,"Oxytropis leptophylla",1.205,"Small"
"2794",53,5307,0.45,"Oxytropis leptophylla",1.205,"Small"
"2795",51,5107,1.24,"Oxytropis leptophylla",1.205,"Small"
"2796",46,4609,0.61,"Oxytropis leptophylla",1.205,"Small"
"2797",61,6108,9.96,"Oxytropis leptophylla",1.205,"Small"
"2798",42,4209,0.01,"Oxytropis leptophylla",1.205,"Small"
"2799",42,4208,0.05,"Oxytropis leptophylla",1.205,"Small"
"2800",45,4504,0.62,"Oxytropis leptophylla",1.205,"Small"
"2801",53,5304,15.26,"Oxytropis leptophylla",1.205,"Small"
"2802",53,5309,1.08,"Oxytropis leptophylla",1.205,"Small"
"2803",49,4903,0.71,"Oxytropis leptophylla",1.205,"Small"
"2804",44,4409,0.35,"Oxytropis leptophylla",1.205,"Small"
"2805",53,5308,0.08,"Oxytropis leptophylla",1.205,"Small"
"2806",55,5509,0.27,"Oxytropis leptophylla",1.205,"Small"
"2807",51,5102,0.54,"Oxytropis leptophylla",1.205,"Small"
"2808",55,5505,0.27,"Oxytropis leptophylla",1.205,"Small"
"2809",50,5006,0.53,"Oxytropis leptophylla",1.205,"Small"
"2810",54,5403,0.27,"Oxytropis leptophylla",1.205,"Small"
"2811",53,5303,0.15,"Oxytropis leptophylla",1.205,"Small"
"2812",57,5705,1.66,"Oxytropis leptophylla",1.205,"Small"
"2813",54,5406,2.5,"Oxytropis leptophylla",1.205,"Small"
"2814",43,4304,1.04,"Oxytropis leptophylla",1.205,"Small"
"2815",56,5605,0.01,"Oxytropis leptophylla",1.205,"Small"
"2816",44,4403,0.17,"Oxytropis leptophylla",1.205,"Small"
"2817",55,5504,0.41,"Oxytropis leptophylla",1.205,"Small"
"2818",48,4805,0.58,"Oxytropis leptophylla",1.205,"Small"
"2819",52,5207,0.33,"Oxytropis leptophylla",1.205,"Small"
"2820",52,5202,3.58,"Oxytropis leptophylla",1.205,"Small"
"2821",43,4307,0.3,"Oxytropis leptophylla",1.205,"Small"
"2822",62,6208,0.35,"Oxytropis leptophylla",1.205,"Small"
"2823",54,5404,1.97,"Oxytropis leptophylla",1.205,"Small"
"2824",43,4308,0.14,"Parthenocissus tricuspidata",0.71,"Small"
"2825",43,4305,1.83,"Parthenocissus tricuspidata",0.71,"Small"
"2826",43,4309,0.12,"Parthenocissus tricuspidata",0.71,"Small"
"2827",66,6604,0.63,"Parthenocissus tricuspidata",0.71,"Small"
"2828",43,4310,0.01,"Parthenocissus tricuspidata",0.71,"Small"
"2829",43,4304,0.44,"Parthenocissus tricuspidata",0.71,"Small"
"2830",32,3210,0.98,"Peganum harmala",0.335,"Small"
"2831",31,3110,0.05,"Peganum harmala",0.335,"Small"
"2832",31,3102,3.24,"Peganum harmala",0.335,"Small"
"2833",51,5107,3.26,"Peganum harmala",0.335,"Small"
"2834",33,3305,0.24,"Peganum harmala",0.335,"Small"
"2835",61,6107,1.3,"Peganum harmala",0.335,"Small"
"2836",33,3310,2.36,"Peganum harmala",0.335,"Small"
"2837",61,6102,3.12,"Peganum harmala",0.335,"Small"
"2838",34,3405,0.4,"Peganum harmala",0.335,"Small"
"2839",32,3205,0.56,"Peganum harmala",0.335,"Small"
"2840",29,2902,0.07,"Peganum harmala",0.335,"Small"
"2841",65,6501,17.46,"Phragmites australis",1.115,"Small"
"2842",64,6402,17.1,"Phragmites australis",1.115,"Small"
"2843",65,6507,124.09,"Phragmites australis",1.115,"Small"
"2844",65,6504,6.17,"Phragmites australis",1.115,"Small"
"2845",64,6401,170.17,"Phragmites australis",1.115,"Small"
"2846",64,6405,6.45,"Phragmites australis",1.115,"Small"
"2847",65,6506,96.33,"Phragmites australis",1.115,"Small"
"2848",64,6407,10.98,"Phragmites australis",1.115,"Small"
"2849",65,6508,33.58,"Phragmites australis",1.115,"Small"
"2850",65,6505,107.44,"Phragmites australis",1.115,"Small"
"2851",65,6509,32.12,"Phragmites australis",1.115,"Small"
"2852",64,6410,11.75,"Phragmites australis",1.115,"Small"
"2853",65,6510,8.53,"Phragmites australis",1.115,"Small"
"2854",64,6406,8.02,"Phragmites australis",1.115,"Small"
"2855",64,6409,5.56,"Phragmites australis",1.115,"Small"
"2856",65,6502,61.45,"Phragmites australis",1.115,"Small"
"2857",66,6605,2.47,"Phragmites australis",1.115,"Small"
"2858",64,6403,58.03,"Phragmites australis",1.115,"Small"
"2859",65,6503,38.93,"Phragmites australis",1.115,"Small"
"2860",64,6404,32.37,"Phragmites australis",1.115,"Small"
"2861",51,5105,15.25,"Plantago asiatica",0.88,"Small"
"2862",61,6110,3.19,"Plantago asiatica",0.88,"Small"
"2863",52,5210,1.41,"Plantago asiatica",0.88,"Small"
"2864",51,5106,138.73,"Plantago asiatica",0.88,"Small"
"2865",51,5109,75.87,"Plantago asiatica",0.88,"Small"
"2866",51,5101,0.01,"Plantago asiatica",0.88,"Small"
"2867",51,5110,0.33,"Plantago asiatica",0.88,"Small"
"2868",1,109,0.02,"Plantago asiatica",0.88,"Small"
"2869",52,5207,2.25,"Plantago asiatica",0.88,"Small"
"2870",64,6409,0.2,"Plantago asiatica",0.88,"Small"
"2871",51,5103,1.78,"Plantago asiatica",0.88,"Small"
"2872",1,104,0.01,"Plantago asiatica",0.88,"Small"
"2873",52,5202,0.18,"Plantago asiatica",0.88,"Small"
"2874",2,201,0.33,"Poa annua",2.4,"Large"
"2875",50,5005,7.55,"Poa annua",2.4,"Large"
"2876",64,6404,0.76,"Poa annua",2.4,"Large"
"2877",50,5010,1.39,"Poa annua",2.4,"Large"
"2878",50,5002,1.7,"Poa annua",2.4,"Large"
"2879",61,6104,1.29,"Poa annua",2.4,"Large"
"2880",53,5304,0.79,"Poa annua",2.4,"Large"
"2881",2,203,0.2,"Poa annua",2.4,"Large"
"2882",28,2810,0.35,"Poa annua",2.4,"Large"
"2883",50,5008,0.44,"Poa annua",2.4,"Large"
"2884",48,4801,0.09,"Poa annua",2.4,"Large"
"2885",52,5208,18.44,"Poa annua",2.4,"Large"
"2886",61,6101,0.59,"Poa annua",2.4,"Large"
"2887",27,2710,20.1,"Poa annua",2.4,"Large"
"2888",49,4910,1.43,"Poa annua",2.4,"Large"
"2889",52,5209,31.57,"Poa annua",2.4,"Large"
"2890",1,101,4.19,"Poa annua",2.4,"Large"
"2891",59,5907,3.74,"Poa annua",2.4,"Large"
"2892",48,4806,4.32,"Poa annua",2.4,"Large"
"2893",1,102,13.84,"Poa annua",2.4,"Large"
"2894",1,108,0.73,"Poa annua",2.4,"Large"
"2895",52,5205,11.44,"Poa annua",2.4,"Large"
"2896",51,5107,0.83,"Poa annua",2.4,"Large"
"2897",60,6005,3.55,"Poa annua",2.4,"Large"
"2898",51,5108,8.11,"Poa annua",2.4,"Large"
"2899",52,5202,0.82,"Poa annua",2.4,"Large"
"2900",58,5808,0.42,"Poa annua",2.4,"Large"
"2901",1,107,3.29,"Poa annua",2.4,"Large"
"2902",52,5207,2.01,"Poa annua",2.4,"Large"
"2903",50,5001,15.15,"Poa annua",2.4,"Large"
"2904",1,103,5.61,"Poa annua",2.4,"Large"
"2905",61,6102,0.24,"Poa annua",2.4,"Large"
"2906",61,6106,0.61,"Poa annua",2.4,"Large"
"2907",52,5206,10.87,"Poa annua",2.4,"Large"
"2908",59,5902,8.77,"Poa annua",2.4,"Large"
"2909",58,5801,1.27,"Poa annua",2.4,"Large"
"2910",50,5007,0.78,"Poa annua",2.4,"Large"
"2911",51,5104,1.23,"Poa annua",2.4,"Large"
"2912",59,5910,0.11,"Poa annua",2.4,"Large"
"2913",60,6008,0.51,"Poa annua",2.4,"Large"
"2914",53,5310,2.12,"Poa annua",2.4,"Large"
"2915",1,106,5.73,"Poa annua",2.4,"Large"
"2916",1,105,34.82,"Poa annua",2.4,"Large"
"2917",61,6110,0.7,"Poa annua",2.4,"Large"
"2918",61,6107,1.78,"Poa annua",2.4,"Large"
"2919",50,5006,4.52,"Poa annua",2.4,"Large"
"2920",50,5003,1.17,"Poa annua",2.4,"Large"
"2921",1,110,14.66,"Poa annua",2.4,"Large"
"2922",52,5203,0.85,"Poa annua",2.4,"Large"
"2923",49,4908,0.55,"Poa annua",2.4,"Large"
"2924",52,5210,7.02,"Poa annua",2.4,"Large"
"2925",1,104,2.23,"Poa annua",2.4,"Large"
"2926",48,4801,0.98,"Polygonum divaricatum",5.28,"Large"
"2927",51,5106,46.22,"Polygonum divaricatum",5.28,"Large"
"2928",51,5107,1.25,"Polygonum divaricatum",5.28,"Large"
"2929",52,5204,2.93,"Polygonum divaricatum",5.28,"Large"
"2930",51,5104,16.64,"Polygonum divaricatum",5.28,"Large"
"2931",51,5102,53.95,"Polygonum divaricatum",5.28,"Large"
"2932",51,5110,36.73,"Polygonum divaricatum",5.28,"Large"
"2933",48,4806,5.69,"Polygonum divaricatum",5.28,"Large"
"2934",51,5101,24.49,"Polygonum divaricatum",5.28,"Large"
"2935",51,5108,23.53,"Polygonum divaricatum",5.28,"Large"
"2936",65,6507,16.14,"Polygonum divaricatum",5.28,"Large"
"2937",65,6502,0.55,"Polygonum divaricatum",5.28,"Large"
"2938",51,5109,1.61,"Polygonum divaricatum",5.28,"Large"
"2939",51,5105,0.52,"Polygonum divaricatum",5.28,"Large"
"2940",65,6505,31.36,"Polygonum sibiricum",2.97,"Large"
"2941",65,6508,0.83,"Polygonum sibiricum",2.97,"Large"
"2942",65,6503,5.5,"Polygonum sibiricum",2.97,"Large"
"2943",65,6501,27.62,"Polygonum sibiricum",2.97,"Large"
"2944",66,6610,20.99,"Polygonum sibiricum",2.97,"Large"
"2945",66,6606,0.33,"Portulaca oleracea",0.7,"Small"
"2946",49,4905,26.21,"Potentilla acaulis",0.28,"Small"
"2947",53,5308,3.02,"Potentilla acaulis",0.28,"Small"
"2948",53,5304,10.52,"Potentilla acaulis",0.28,"Small"
"2949",58,5803,9.52,"Potentilla acaulis",0.28,"Small"
"2950",58,5810,23.36,"Potentilla acaulis",0.28,"Small"
"2951",58,5805,38.51,"Potentilla acaulis",0.28,"Small"
"2952",58,5806,19.97,"Potentilla acaulis",0.28,"Small"
"2953",53,5310,7.89,"Potentilla acaulis",0.28,"Small"
"2954",58,5809,24.99,"Potentilla acaulis",0.28,"Small"
"2955",60,6002,2.13,"Potentilla acaulis",0.28,"Small"
"2956",49,4903,42.21,"Potentilla acaulis",0.28,"Small"
"2957",49,4901,5.01,"Potentilla acaulis",0.28,"Small"
"2958",58,5801,23.58,"Potentilla acaulis",0.28,"Small"
"2959",53,5301,5.92,"Potentilla acaulis",0.28,"Small"
"2960",60,6005,13.63,"Potentilla acaulis",0.28,"Small"
"2961",58,5808,35.56,"Potentilla acaulis",0.28,"Small"
"2962",53,5303,0.41,"Potentilla acaulis",0.28,"Small"
"2963",49,4906,0.18,"Potentilla acaulis",0.28,"Small"
"2964",60,6008,2.17,"Potentilla acaulis",0.28,"Small"
"2965",58,5802,1.45,"Potentilla acaulis",0.28,"Small"
"2966",53,5306,0.61,"Potentilla acaulis",0.28,"Small"
"2967",53,5302,0.46,"Potentilla acaulis",0.28,"Small"
"2968",60,6001,3.17,"Potentilla acaulis",0.28,"Small"
"2969",58,5807,58.09,"Potentilla acaulis",0.28,"Small"
"2970",1,102,1.02,"Potentilla anserina",1.3,"Small"
"2971",2,205,0.42,"Potentilla anserina",1.3,"Small"
"2972",2,209,0.27,"Potentilla anserina",1.3,"Small"
"2973",1,110,1.4,"Potentilla anserina",1.3,"Small"
"2974",1,105,0.13,"Potentilla anserina",1.3,"Small"
"2975",52,5202,2.63,"Sibbaldianthe bifurca",1.07,"Small"
"2976",61,6110,1.17,"Sibbaldianthe bifurca",1.07,"Small"
"2977",56,5603,3.41,"Sibbaldianthe bifurca",1.07,"Small"
"2978",57,5706,3.96,"Sibbaldianthe bifurca",1.07,"Small"
"2979",61,6106,4.24,"Sibbaldianthe bifurca",1.07,"Small"
"2980",52,5209,1.56,"Sibbaldianthe bifurca",1.07,"Small"
"2981",56,5610,0.26,"Sibbaldianthe bifurca",1.07,"Small"
"2982",54,5401,8.02,"Sibbaldianthe bifurca",1.07,"Small"
"2983",52,5210,0.94,"Sibbaldianthe bifurca",1.07,"Small"
"2984",1,106,0.01,"Sibbaldianthe bifurca",1.07,"Small"
"2985",54,5402,11.11,"Sibbaldianthe bifurca",1.07,"Small"
"2986",62,6209,2.22,"Sibbaldianthe bifurca",1.07,"Small"
"2987",62,6208,20.13,"Sibbaldianthe bifurca",1.07,"Small"
"2988",51,5102,3.44,"Sibbaldianthe bifurca",1.07,"Small"
"2989",61,6109,5.66,"Sibbaldianthe bifurca",1.07,"Small"
"2990",62,6205,0.64,"Sibbaldianthe bifurca",1.07,"Small"
"2991",62,6210,8.71,"Sibbaldianthe bifurca",1.07,"Small"
"2992",56,5605,4.04,"Sibbaldianthe bifurca",1.07,"Small"
"2993",1,110,1.67,"Sibbaldianthe bifurca",1.07,"Small"
"2994",51,5101,5.44,"Sibbaldianthe bifurca",1.07,"Small"
"2995",57,5703,0.93,"Sibbaldianthe bifurca",1.07,"Small"
"2996",2,205,4.54,"Sibbaldianthe bifurca",1.07,"Small"
"2997",57,5710,4.51,"Sibbaldianthe bifurca",1.07,"Small"
"2998",51,5110,1.62,"Sibbaldianthe bifurca",1.07,"Small"
"2999",52,5207,0.63,"Sibbaldianthe bifurca",1.07,"Small"
"3000",52,5208,1.88,"Sibbaldianthe bifurca",1.07,"Small"
"3001",54,5405,0.47,"Sibbaldianthe bifurca",1.07,"Small"
